69,Dyke,60,8,8,8,9,9,0,2023-08-24 10:24:56.639107
70,Dyke,42,9,8,8,8,9,0,2023-08-24 10:26:26.431283
71,Dyke,64,8,9,8,8,8,0,2023-08-24 10:28:33.529319
72,Dyke,91,8,7,8,8,8,0,2023-08-24 10:30:00.345974
73,Dyke,99,8,8,7,7,8,0,2023-08-24 10:32:58.007072
74,Dyke,11,8,7,8,7,7,0,2023-08-24 10:34:30.084197
75,Dyke,35,9,8,7,8,7,0,2023-08-24 10:35:56.888978
76,Dyke,1,9,8,8,7,7,0,2023-08-24 10:37:36.124609
77,Dyke,82,9,8,7,6,7,0,2023-08-24 10:39:30.288966
78,Dyke,70,8,7,8,7,8,0,2023-08-24 10:41:22.370225
79,Dyke,74,8,7,5,6,7,0,2023-08-24 10:42:53.371150
80,Dyke,43,8,6,6,6,7,0,2023-08-24 10:44:14.507216
81,Dyke,98,9,9,8,8,9,0,2023-08-24 10:45:31.299202
82,Dyke,61,9,8,7,7,8,0,2023-08-24 10:47:13.954818
83,Dyke,12,9,8,8,8,8,0,2023-08-24 10:52:20.796828
84,Dyke,94,7,8,7,7,8,0,2023-08-24 10:54:05.768522
85,Dyke,51,8,9,8,8,9,0,2023-08-24 10:55:18.499172
86,Dyke,45,8,8,8,8,9,0,2023-08-24 10:57:02.516172
87,Dyke,68,9,7,7,7,9,0,2023-08-24 10:58:59.862141
88,Dyke,31,9,8,7,8,9,0,2023-08-24 11:00:19.003691
89,Dyke,2,7,8,7,8,8,0,2023-08-24 11:02:07.275211
90,Dyke,88,8,7,7,8,8,0,2023-08-24 11:03:32.234753
91,Dyke,96,8,7,8,8,8,0,2023-08-24 11:05:19.567249
92,Dyke,52,10,9,8,8,9,0,2023-08-24 11:10:58.207695
93,Dyke,40,8,9,7,7,9,0,2023-08-24 11:12:17.088093
94,Dyke,20,0,9,8,8,9,0,2023-08-24 11:14:59.291960
95,Dyke,84,9,8,6,6,8,0,2023-08-24 11:17:00.904653
96,Dyke,83,8,8,6,7,8,0,2023-08-24 11:18:21.453890
97,Dyke,28,8,7,7,7,8,0,2023-08-24 11:20:01.455262
98,Dyke,10,9,9,8,7,7,0,2023-08-24 11:21:38.565291
99,Dyke,47,8,8,7,6,7,0,2023-08-24 11:23:13.581438
100,Dyke,62,9,8,6,7,8,0,2023-08-24 11:25:02.391890
101,Clusmann,57,8,6,6,6,8,0,2023-08-27 10:16:19.777654
102,Clusmann,49,9,7,9,8,9,0,2023-08-27 10:17:38.035169
103,Clusmann,14,8,9,8,7,8,0,2023-08-27 10:18:43.404051
104,Clusmann,87,6,4,4,4,8,0,2023-08-27 10:20:10.137837
105,Clusmann,27,7,8,9,8,4,0,2023-08-27 10:21:50.776080
106,Clusmann,7,7,7,4,6,7,0,2023-08-27 10:22:52.657744
107,Clusmann,67,7,8,4,5,6,0,2023-08-27 10:24:17.873940
108,Clusmann,73,6,5,3,3,5,0,2023-08-27 10:25:10.653891
109,Clusmann,33,8,8,9,8,9,0,2023-08-27 10:26:21.012388
110,Clusmann,93,8,9,7,8,8,0,2023-08-27 10:27:54.169498
111,Clusmann,22,9,9,9,9,7,0,2023-08-27 10:29:58.379767
112,Clusmann,95,6,6,3,5,5,0,2023-08-27 10:31:15.342646
113,Clusmann,36,9,8,7,7,8,0,2023-08-27 10:32:32.272316
114,Clusmann,79,4,2,4,4,8,0,2023-08-27 10:33:32.518463
115,Clusmann,8,7,9,8,6,7,0,2023-08-27 10:36:41.980902
117,Clusmann,46,7,8,5,6,7,0,2023-08-27 11:36:56.867848
118,Clusmann,58,7,7,5,5,6,0,2023-08-27 11:38:08.926780
119,Clusmann,80,4,4,3,1,5,0,2023-08-27 11:38:47.278528
120,Clusmann,86,7,6,5,4,8,0,2023-08-27 11:39:48.656130
121,Clusmann,97,9,9,7,10,9,0,2023-08-27 11:41:24.650724
122,Clusmann,78,7,2,2,2,4,0,2023-08-27 11:42:35.884974
123,Clusmann,48,7,8,4,6,8,0,2023-08-27 11:43:51.280550
124,Clusmann,75,7,7,5,5,8,0,2023-08-27 11:45:50.286374
125,Clusmann,63,6,4,2,2,6,0,2023-08-27 11:49:45.129420
126,Clusmann,18,8,9,5,8,7,0,2023-08-27 11:50:43.971179
127,Clusmann,6,7,8,6,7,7,0,2023-08-27 11:52:11.351424
128,Clusmann,30,7,9,9,8,8,0,2023-08-27 11:53:09.355797
129,Clusmann,38,7,9,9,8,8,0,2023-08-27 11:54:01.743949
130,Clusmann,54,9,9,9,8,7,0,2023-08-27 11:55:12.347378
131,Clusmann,100,9,8,5,9,6,0,2023-08-27 11:57:00.567890
132,Clusmann,24,7,9,9,7,8,0,2023-08-27 11:57:40.964500
133,Clusmann,76,6,3,3,2,7,0,2023-08-27 11:58:38.703300
134,Clusmann,59,5,2,1,2,5,0,2023-08-27 11:59:39.867613
135,Clusmann,3,7,6,4,5,7,0,2023-08-27 12:00:36.909097
136,Clusmann,37,8,7,4,4,5,0,2023-08-27 12:02:18.884454
137,Clusmann,90,8,10,9,9,8,0,2023-08-27 12:23:36.750440
138,Clusmann,16,8,8,9,7,7,0,2023-08-27 12:24:19.884355
139,Clusmann,72,6,2,2,2,5,0,2023-08-27 12:29:42.521273
140,Clusmann,41,7,6,6,6,7,0,2023-08-27 12:30:31.443471
141,Clusmann,100,8,9,6,7,8,0,2023-08-27 12:52:44.664974
142,Clusmann,15,6,7,4,4,5,0,2023-08-27 12:55:13.133612
143,Clusmann,55,7,3,3,4,5,0,2023-08-27 12:56:10.010358
144,Clusmann,44,8,9,8,8,7,0,2023-08-27 12:57:09.112069
